ID Proof,Location,Division,Department,Visitor Name,Visitor Mobile,Access Card,Visitor Company,To Meet,Remarks,Time In,Time Out,Visit Duration,Logged Out,Host Log,Pass ID,Auth By,Questions,Type of Visitor,Assets
4.44E+11,Mumbai,Corporate,LIB,Ranique Christauffour,2805408441,E-289/P,Kwimbee,Lisette Paige,BY CALL,26 Oct 2022 02:04AM,11/08/22 01:59,,,,SEBI/84355941/12,,"Laptop Sr. No. :,Place of Meeting: 4GM FLR",Visitor,NA
2.20E+11,Mumbai,,MIRSD,Fernando Fitzmaurice,3112549908,Q-142/P,Livepath,Tim Lishman,,17 Sep 2022 10:59AM,,,,,SEBI/49742525/58,,"Laptop Sr. No. :,Place of Meeting: 2TE FLR",Visitor,NA
2.00E+11,Mumbai,Corporate,PNS,Mercedes Habberjam,7506029416,D-827/P,Kazio,Sofia Seeviour,BY MAIL,20 Oct 2022 03:29AM,,,,,SEBI/35669626/12,,"Laptop Sr. No. :,Place of Meeting: 0CM FLR",Vendor,NA
8.57E+11,Mumbai,Corporate,GSD,Misha Epinay,2554137698,N-655/P,Innotype,Serene Pendlebery,BY CALL,12 Sep 2022 01:50AM,07/12/22 09:55,,,,SEBI/45101111/30,,"Laptop Sr. No. :,Place of Meeting: 9BN FLR",Visitor,NA
9.48E+11,Mumbai,Corporate,GSD,Steve Henzer,1848605674,S-870/P,Feedspan,Guillemette Di Dello,BY MAIL,23 Sep 2022 03:50PM,10/12/21 10:12,,Manually,,SEBI/19256909/78,,"Laptop Sr. No. :,Place of Meeting: 7ZK FLR",,NA
5.45E+11,Mumbai,Corporate,OIAE,Stavro Wasmer,4624797363,T-096/P,Jayo,Norbert McKinie,BY MAIL,29 Oct 2022 08:29AM,25/11/21 03:01,,,,SEBI/47705971/08,,"Laptop Sr. No. :,Place of Meeting: 4KK FLR",,NA
9.29E+11,Mumbai,Corporate,OCH,Cinderella Shillabeer,6439908001,C-623/P,Einti,Rouvin Simmig,AS PER NID,03 Oct 2022 02:28AM,,,Manually,,SEBI/53938546/07,,"Laptop Sr. No. :,Place of Meeting: 0VZ FLR",,NA
2.23E+11,Mumbai,Corporate,IVD,Terry Levecque,1839901828,G-416/P,Edgewire,Teodorico Melly,BY MAIL,05 Oct 2022 03:48PM,,,Manually,,SEBI/41735147/57,,"Laptop Sr. No. :,Place of Meeting: 8IU FLR",Visitor,NA
9.77E+11,Mumbai,Corporate,OCH,Ezequiel Howarth,9926040952,B-444/P,Youfeed,Cammi McAlroy,BY CALL,20 Sep 2022 07:24PM,,,,,SEBI/49760353/29,,"Laptop Sr. No. :,Place of Meeting: 8PL FLR",,NA
9.43E+11,Mumbai,Corporate,CFD,Myrvyn Mochan,4541197464,P-880/P,Thoughtbridge,Dierdre Waadenburg,BY MAIL,10 Oct 2022 10:17AM,,,Manually,,SEBI/99271061/17,,"Laptop Sr. No. :,Place of Meeting: 7JR FLR",Vendor,NA
1.62E+11,Mumbai,Corporate,OCH,Cam Huggen,2227590989,H-093/P,Roombo,Amber Quare,BY CALL,09 Sep 2022 12:03AM,31/12/21 19:16,,,,SEBI/72126390/26,,"Laptop Sr. No. :,Place of Meeting: 2WJ FLR",,NA
6.12E+11,Mumbai,Corporate,CFD,Garrett Breinlein,1401916176,R-526/P,Youtags,Gaylene Tunnock,BY CALL,03 Oct 2022 09:25AM,,,Manually,,SEBI/65394553/30,,"Laptop Sr. No. :,Place of Meeting: 0JL FLR",Vendor,NA
3.04E+11,Mumbai,,ISD1,Marsh Stapleton,2086864078,G-152/P,Photofeed,Lorin Kolinsky,,16 Oct 2022 02:03AM,14/11/22 10:58,,,,SEBI/51090847/85,,"Laptop Sr. No. :,Place of Meeting: 4HT FLR",,NA
7.95E+11,Mumbai,Corporate,OIAE,Kara Klosterman,1957291390,Y-197/P,Twitterwire,Honey Aleavy,BY CALL,02 Sep 2022 05:37AM,20/04/22 18:53,,,,SEBI/99097290/41,,"Laptop Sr. No. :,Place of Meeting: 5ND FLR",Visitor,NA
2.32E+11,Mumbai,Corporate,IVD,Bobbette Caser,4564887195,G-136/P,Oba,Reta Child,AS PER NID,14 Sep 2022 09:19PM,,,,,SEBI/83553746/77,,"Laptop Sr. No. :,Place of Meeting: 0ND FLR",Vendor,NA
3.51E+11,Mumbai,Corporate,LIB,Griz Rossi,4056706657,H-878/P,Avamm,Ilaire Cade,BY MAIL,29 Oct 2022 12:07AM,,,,,SEBI/49394561/69,,"Laptop Sr. No. :,Place of Meeting: 3DL FLR",Visitor,NA
8.45E+11,Mumbai,Corporate,MIRSD,Dawna Choupin,2148926330,W-867/P,Mudo,Garrik Scholig,BY MAIL,08 Sep 2022 05:56AM,13/06/22 09:39,,,,SEBI/74851846/83,,"Laptop Sr. No. :,Place of Meeting: 1CO FLR",Vendor,NA
7.76E+11,Mumbai,Corporate,MIRSD,Karlen Ladley,4181473718,Z-569/P,Roomm,Farand Lettson,BY CALL,28 Oct 2022 05:48AM,03/11/21 12:27,,Manually,,SEBI/26854176/72,,"Laptop Sr. No. :,Place of Meeting: 9CH FLR",Vendor,NA
6.26E+11,Mumbai,Corporate,FMD,Julius Coyne,9882142772,O-635/P,Youspan,Fiorenze Haine,BY MAIL,17 Oct 2022 05:32AM,,,,,SEBI/71816103/03,,"Laptop Sr. No. :,Place of Meeting: 1KN FLR",Visitor,NA
6.36E+11,Mumbai,Corporate,CFD,Mordy Boughtflower,1521401691,I-244/P,Oyondu,Jaynell Weathey,BY MAIL,16 Oct 2022 07:49AM,,,,,SEBI/95386748/40,,"Laptop Sr. No. :,Place of Meeting: 6DH FLR",Visitor,NA
3.45E+11,Mumbai,Corporate,PNS,Val Bengtsen,6483853597,L-038/P,Yamia,Wittie Koppel,BY MAIL,19 Sep 2022 01:48PM,07/12/21 06:55,,,,SEBI/75805167/98,,"Laptop Sr. No. :,Place of Meeting: 4KX FLR",Visitor,NA
2.32E+11,Mumbai,Corporate,IDT,Ermentrude O' Donohoe,6407208009,N-848/P,Ainyx,Konstantine Josse,BY MAIL,17 Sep 2022 05:45PM,,,,,SEBI/17518825/86,,"Laptop Sr. No. :,Place of Meeting: 4MM FLR",,NA
7.45E+11,Mumbai,Corporate,OIAE,Ailyn Beecheno,7309241252,I-220/P,Avaveo,Marni Twaits,BY MAIL,22 Sep 2022 04:47PM,,,,,SEBI/02632618/41,,"Laptop Sr. No. :,Place of Meeting: 7LH FLR",Vendor,NA
5.39E+11,Mumbai,Corporate,GSD,Garey Deuss,7506029416,D-504/P,BOB CAPITAL MARKETS,Brigid Theobold,AS PER NID,31 Oct 2022 08:51PM,06/11/22 18:26,,,,SEBI/72994443/18,,"Laptop Sr. No. :,Place of Meeting: 1UI FLR",,NA
5.05E+11,Mumbai,Corporate,MIRSD,Alyda Reddyhoff,7711619320,Q-876/P,Feedfire,Burnaby Fallows,AS PER NID,15 Oct 2022 11:22AM,,,,,SEBI/85510657/10,,"Laptop Sr. No. :,Place of Meeting: 0UO FLR",Vendor,NA
6.36E+11,Mumbai,Corporate,MIRSD,Briana McErlaine,3628753610,G-044/P,Skivee,Loralyn Andrey,BY MAIL,20 Oct 2022 03:13AM,,,,,SEBI/25062396/53,,"Laptop Sr. No. :,Place of Meeting: 3ID FLR",Vendor,NA
2.77E+11,Mumbai,Corporate,OCH,Justus Sisnett,8012004133,Z-255/P,Quinu,Thane Foucar,BY CALL,06 Sep 2022 08:55AM,,,Manually,,SEBI/57996929/72,,"Laptop Sr. No. :,Place of Meeting: 9CR FLR",Visitor,NA
3.37E+11,Mumbai,Corporate,GSD,Efren Kike,8662551801,G-470/P,Latz,Chrisy Oseland,BY MAIL,24 Sep 2022 04:35PM,06/11/21 22:11,,,,SEBI/73419775/15,,"Laptop Sr. No. :,Place of Meeting: 1TW FLR",Vendor,NA
6.07E+11,Mumbai,Corporate,MIRSD,Darsey Cristea,1828409717,I-904/P,Blognation,Jakie Gowan,BY MAIL,19 Sep 2022 10:53AM,23/10/22 11:26,,,,SEBI/55532510/18,,"Laptop Sr. No. :,Place of Meeting: 0TY FLR",Visitor,NA
2.67E+11,Mumbai,Corporate,FMD,Bartholomeus Bradder,4524799792,G-165/P,ED,Willem Chaundy,BY MAIL,02 Sep 2022 03:07PM,15/05/22 16:44,,,,SEBI/42676620/10,,"Laptop Sr. No. :,Place of Meeting: 2VA FLR",,NA
8.84E+11,Mumbai,,OCH,Alanson Exroll,4388853040,V-476/P,Thoughtstorm,Maxie Laycock,,17 Sep 2022 11:23AM,,,,,SEBI/50340979/16,,"Laptop Sr. No. :,Place of Meeting: 4DW FLR",Vendor,NA
1.76E+11,Mumbai,,CFD,Ardys Jervois,7506029416,L-255/P,IB,Olin Disley,,02 Nov 2022 05:15PM,,,,,SEBI/92024079/30,,"Laptop Sr. No. :,Place of Meeting: 6MZ FLR",Vendor,NA
3.81E+11,Mumbai,,OCH,Stanford Wallbanks,2422492145,X-254/P,Meevee,Jared Kinkead,,26 Sep 2022 08:50PM,24/10/22 10:36,,,,SEBI/09812256/41,,"Laptop Sr. No. :,Place of Meeting: 3DC FLR",Vendor,NA
7.14E+11,Mumbai,Corporate,PNS,Moyna Georgeau,9451673068,A-057/P,Avamba,Allene Slane,BY CALL,16 Sep 2022 11:35PM,09/03/22 19:36,,,,SEBI/70203105/17,,"Laptop Sr. No. :,Place of Meeting: 4VJ FLR",Visitor,NA
8.42E+11,Mumbai,Corporate,IDT,Godfrey Willmont,7796590107,Z-851/P,Flashdog,Joell Pettisall,BY MAIL,14 Oct 2022 07:40AM,,,,,SEBI/92534372/72,,"Laptop Sr. No. :,Place of Meeting: 8JN FLR",Visitor,NA
9.64E+11,Mumbai,Corporate,LIB,Georgi Goggan,8163826626,U-479/P,Centidel,Angele Pringle,AS PER NID,18 Sep 2022 06:32PM,13/12/22 14:17,,,,SEBI/47664056/43,,"Laptop Sr. No. :,Place of Meeting: 8XC FLR",,NA
8.31E+11,Mumbai,Corporate,GSD,Yolande Crippill,7736151363,J-089/P,Kwideo,Minette Pietzker,AS PER NID,22 Sep 2022 01:50AM,25/12/21 14:34,,Manually,,SEBI/57620909/28,,"Laptop Sr. No. :,Place of Meeting: 7VJ FLR",Vendor,NA
2.42E+11,Mumbai,Corporate,GSD,Akim Winsom,4442003306,O-595/P,Babbleblab,Nisse Sterry,AS PER NID,12 Sep 2022 02:20PM,,,,,SEBI/08831488/43,,"Laptop Sr. No. :,Place of Meeting: 0YQ FLR",,NA
8.95E+11,Mumbai,Corporate,GSD,Isaac Littrik,7093092019,W-777/P,Mymm,Adriana Haruard,BY MAIL,02 Sep 2022 05:09PM,03/11/22 14:29,,Manually,,SEBI/84350309/62,,"Laptop Sr. No. :,Place of Meeting: 6UA FLR",Visitor,NA
8.39E+11,Mumbai,Corporate,IVD,Glen Shepley,3801993448,Z-840/P,Jabberstorm,Cathi Maffeo,BY MAIL,29 Sep 2022 10:36AM,,,,,SEBI/42899101/57,,"Laptop Sr. No. :,Place of Meeting: 5MQ FLR",Visitor,NA
5.16E+11,Mumbai,Corporate,IVD,Osbourn Pedican,8235463280,T-682/P,Shufflester,Simone Coldrick,BY CALL,03 Oct 2022 01:56PM,31/03/22 16:06,,,,SEBI/59708620/84,,"Laptop Sr. No. :,Place of Meeting: 5HE FLR",Visitor,NA
4.19E+11,Mumbai,Corporate,OCH,Christian Craw,6371856213,E-934/P,Kimia,Huntlee Dillway,AS PER NID,07 Sep 2022 12:45PM,,,,,SEBI/92054069/07,,"Laptop Sr. No. :,Place of Meeting: 8QV FLR",Vendor,NA
7.64E+11,Mumbai,Corporate,IDT,Sherye Carette,6761562435,U-651/P,Skibox,Leilah McGonnell,BY MAIL,02 Oct 2022 09:56AM,07/05/22 18:35,,,,SEBI/31319848/67,,"Laptop Sr. No. :,Place of Meeting: 4GI FLR",Visitor,NA
3.02E+11,Mumbai,Corporate,OIAE,Clemmie Garahan,1605766092,E-694/P,Yodoo,Milka Balloch,BY CALL,07 Oct 2022 10:02AM,10/01/22 16:27,,,,SEBI/67148523/05,,"Laptop Sr. No. :,Place of Meeting: 1MC FLR",,NA
6.30E+11,Mumbai,Corporate,CFD,Gradey Aronowitz,7506029416,K-882/P,Gigashots,Renato Garey,BY MAIL,01 Nov 2022 04:05PM,,,,,SEBI/99011858/51,,"Laptop Sr. No. :,Place of Meeting: 3UL FLR",Vendor,NA
7.04E+11,Mumbai,Corporate,LIB,Antone Lebang,4177423610,W-418/P,Twimbo,Kylie Dreini,BY CALL,27 Oct 2022 05:31PM,,,,,SEBI/31518900/93,,"Laptop Sr. No. :,Place of Meeting: 7ST FLR",Vendor,NA
7.61E+11,Mumbai,Corporate,CFD,Bessy Stopp,6184751711,I-199/P,Livepath,Luelle Capp,BY MAIL,28 Sep 2022 04:23PM,,,,,SEBI/48269429/38,,"Laptop Sr. No. :,Place of Meeting: 1AF FLR",Visitor,NA
3.33E+11,Mumbai,Corporate,IVD,Georgetta Palfrey,7331637695,K-962/P,Quamba,Saudra Foister,BY MAIL,09 Sep 2022 06:44PM,,,Manually,,SEBI/45513615/17,,"Laptop Sr. No. :,Place of Meeting: 7OP FLR",,NA
7.45E+11,Mumbai,Corporate,PNS,Merrile Blitzer,7506029416,I-764/P,Income Tax,Antons Mouser,AS PER NID,25 Oct 2022 07:46AM,,,,,SEBI/04057741/13,,"Laptop Sr. No. :,Place of Meeting: 7WJ FLR",Visitor,NA
4.15E+11,Mumbai,Corporate,IDT,Guglielma Scraney,9467826284,H-683/P,Twiyo,Analiese Fairhead,AS PER NID,03 Sep 2022 09:23AM,,,,,SEBI/90554625/21,,"Laptop Sr. No. :,Place of Meeting: 0LI FLR",Visitor,NA
8.35E+11,Mumbai,Corporate,OCH,Carmelle Flavelle,3261334153,P-386/P,Quatz,Charlean Durnall,BY CALL,07 Sep 2022 01:19PM,,,,,SEBI/00744390/96,,"Laptop Sr. No. :,Place of Meeting: 1AD FLR",,NA
9.94E+11,Mumbai,Corporate,ISD1,Tamiko McElhargy,2942296909,A-577/P,Mybuzz,Tisha Hugonet,BY MAIL,04 Sep 2022 05:24PM,27/05/22 04:09,,,,SEBI/77137136/79,,"Laptop Sr. No. :,Place of Meeting: 1OM FLR",,NA
1.21E+11,Mumbai,Corporate,LIB,Engelbert McCombe,6139304292,Q-122/P,Jaxworks,Ebony Lacknor,AS PER NID,21 Oct 2022 08:57PM,,,Manually,,SEBI/67242009/91,,"Laptop Sr. No. :,Place of Meeting: 6IU FLR",Vendor,NA
5.68E+11,Mumbai,Corporate,PNS,Donnie Given,1396475464,J-852/P,Aimbu,Lodovico Inchboard,BY MAIL,10 Sep 2022 10:35AM,,,,,SEBI/87510306/56,,"Laptop Sr. No. :,Place of Meeting: 7RP FLR",Visitor,NA
3.86E+11,Mumbai,Corporate,CFD,Beitris Hunsworth,9042698086,Z-837/P,Kamba,Damiano Hinrich,BY MAIL,17 Sep 2022 04:35AM,,,,,SEBI/57235613/99,,"Laptop Sr. No. :,Place of Meeting: 4NR FLR",,NA
1.91E+11,Mumbai,Corporate,GSD,Jaclyn Henden,5787303822,E-374/P,Meedoo,Dominique Euesden,BY CALL,14 Oct 2022 09:53PM,25/10/22 12:16,,,,SEBI/30698901/40,,"Laptop Sr. No. :,Place of Meeting: 1IJ FLR",Vendor,NA
6.04E+11,Mumbai,Corporate,IDT,Jerri Jeune,9324383540,I-022/P,Babbleopia,Electra Seefus,BY MAIL,10 Sep 2022 07:54AM,,,Manually,,SEBI/17311368/59,,"Laptop Sr. No. :,Place of Meeting: 3KC FLR",Vendor,NA
7.26E+11,Mumbai,Corporate,ISD1,Amii Quan,5767496134,F-478/P,Talane,Hetti Lympenie,BY MAIL,03 Sep 2022 08:42AM,,,,,SEBI/68294523/90,,"Laptop Sr. No. :,Place of Meeting: 4OO FLR",Visitor,NA
1.57E+11,Mumbai,Corporate,IDT,Tommi Bonnick,4186561535,N-388/P,Gigabox,Joella Bilverstone,BY CALL,13 Sep 2022 11:39PM,,,,,SEBI/71625273/36,,"Laptop Sr. No. :,Place of Meeting: 4JG FLR",Vendor,NA
6.74E+11,Mumbai,,PNS,Hailey Powdrell,4606083706,O-639/P,Livetube,Sophronia Reymers,,12 Sep 2022 01:58AM,,,,,SEBI/60202522/02,,"Laptop Sr. No. :,Place of Meeting: 2IH FLR",,NA
3.06E+11,Mumbai,Corporate,ISD1,Aguistin Stegel,1898906016,C-560/P,Meejo,Stearn Howel,AS PER NID,25 Sep 2022 09:13PM,18/02/22 14:15,,Manually,,SEBI/71964165/74,,"Laptop Sr. No. :,Place of Meeting: 6YP FLR",Vendor,NA
6.56E+11,Mumbai,Corporate,IVD,Prentiss Crosby,2005799740,B-479/P,Meevee,Siusan Macklam,BY CALL,15 Oct 2022 03:18AM,04/12/22 14:50,,,,SEBI/45518678/34,,"Laptop Sr. No. :,Place of Meeting: 5TZ FLR",Visitor,NA
6.55E+11,Mumbai,,GSD,Anatol Ossulton,5745263294,A-332/P,Oodoo,Gottfried Irlam,,02 Oct 2022 03:28AM,05/02/22 23:28,,,,SEBI/35742338/56,,"Laptop Sr. No. :,Place of Meeting: 2GF FLR",Vendor,NA
2.01E+11,Mumbai,Corporate,PNS,Jeff Cavell,1109372191,E-265/P,Zoomcast,Derry Edinburough,AS PER NID,06 Oct 2022 05:49PM,12/07/22 20:18,,,,SEBI/79449004/55,,"Laptop Sr. No. :,Place of Meeting: 8GL FLR",,NA
3.77E+11,Mumbai,,MIRSD,Katusha Hedgeley,9991520732,Z-431/P,Rhycero,Aubry Bigmore,,29 Sep 2022 01:07PM,02/11/22 15:42,,,,SEBI/59280849/48,,"Laptop Sr. No. :,Place of Meeting: 2BO FLR",Visitor,NA
8.05E+11,Mumbai,,LIB,Rory Benjefield,1615810374,K-465/P,Myworks,Lanni Brikner,,25 Sep 2022 11:49PM,14/03/22 14:36,,,,SEBI/25418087/28,,"Laptop Sr. No. :,Place of Meeting: 8XM FLR",Vendor,NA
8.79E+11,Mumbai,Corporate,ISD1,Grant Dickon,8055142092,G-286/P,Police,Mattias McEvilly,AS PER NID,06 Sep 2022 10:00AM,24/01/22 03:23,,Manually,,SEBI/99640789/44,,"Laptop Sr. No. :,Place of Meeting: 8OF FLR",Visitor,NA
5.90E+11,Mumbai,Corporate,FMD,Mira Mapledoram,9085963847,B-623/P,Yoveo,Bobinette Napier,BY MAIL,08 Sep 2022 06:32PM,06/12/21 15:43,,,,SEBI/00221011/01,,"Laptop Sr. No. :,Place of Meeting: 6NZ FLR",Visitor,NA
8.14E+11,Mumbai,Corporate,ISD1,Leontyne Tombling,2259271208,N-205/P,Cogibox,Minor Pargetter,BY MAIL,28 Sep 2022 11:10PM,06/12/22 15:09,,,,SEBI/65736077/36,,"Laptop Sr. No. :,Place of Meeting: 8UR FLR",,NA
6.51E+11,Mumbai,Corporate,IDT,Leonie Grimston,4324123982,O-452/P,Feednation,Noel Pollitt,AS PER NID,22 Sep 2022 04:32PM,07/12/21 01:40,,Manually,,SEBI/45412518/36,,"Laptop Sr. No. :,Place of Meeting: 2AV FLR",Vendor,NA
5.63E+11,Mumbai,Corporate,LIB,Desi Dorin,2653674820,O-174/P,Wordpedia,Constancia Maasz,BY CALL,22 Oct 2022 06:05PM,,,,,SEBI/26604490/47,,"Laptop Sr. No. :,Place of Meeting: 5MP FLR",Vendor,NA
9.47E+11,Mumbai,,OIAE,Fiann Ivey,2825440670,M-230/P,Voomm,Luisa Reddihough,,21 Oct 2022 03:47AM,,,,,SEBI/03358853/60,,"Laptop Sr. No. :,Place of Meeting: 2EK FLR",Visitor,NA
1.71E+11,Mumbai,Corporate,GSD,Sherwood Danzelman,9638849731,F-179/P,Zoozzy,Gran Garling,BY CALL,25 Oct 2022 07:46AM,,,,,SEBI/12893802/62,,"Laptop Sr. No. :,Place of Meeting: 5WS FLR",Visitor,NA
3.28E+11,Mumbai,Corporate,FMD,Pet Puddifer,6457726755,B-241/P,Thoughtblab,Colver Sibley,BY MAIL,12 Sep 2022 05:29PM,06/02/22 05:16,,,,SEBI/61882636/43,,"Laptop Sr. No. :,Place of Meeting: 2IA FLR",Vendor,NA
7.19E+11,Mumbai,Corporate,LIB,Hurlee Perrin,5511564549,J-465/P,Meemm,Lesli Shew,BY MAIL,02 Oct 2022 06:20PM,,,,,SEBI/10561053/23,,"Laptop Sr. No. :,Place of Meeting: 4QA FLR",Vendor,NA
1.30E+11,Mumbai,Corporate,GSD,Aimee Sallans,7265496764,T-686/P,Tekfly,Shepard Patton,BY CALL,23 Oct 2022 09:37PM,03/11/22 12:22,,,,SEBI/90735994/51,,"Laptop Sr. No. :,Place of Meeting: 1LI FLR",Vendor,NA
6.89E+11,Mumbai,Corporate,IVD,Linoel McKevin,6826186218,A-369/P,Edgetag,Heall Bwye,BY MAIL,14 Sep 2022 11:37AM,11/02/22 07:14,,,,SEBI/12843890/88,,"Laptop Sr. No. :,Place of Meeting: 0LS FLR",,NA
9.15E+11,Mumbai,Corporate,OIAE,Mitch McCarrison,9049953883,V-203/P,Linktype,Harri Miles,AS PER NID,30 Sep 2022 05:48PM,10/04/22 06:07,,Manually,,SEBI/84363437/03,,"Laptop Sr. No. :,Place of Meeting: 3CM FLR",Visitor,NA
5.87E+11,Mumbai,,PNS,Keith Sertin,9035210041,P-127/P,Plambee,Ilka Jefford,,30 Sep 2022 05:29AM,23/12/22 12:05,,Manually,,SEBI/36762648/52,,"Laptop Sr. No. :,Place of Meeting: 9RN FLR",Vendor,NA
4.89E+11,Mumbai,Corporate,ISD1,Haley Rubbert,7528593914,C-000/P,SFID,Aurora Wabe,BY CALL,08 Sep 2022 07:32AM,,,,,SEBI/25139511/25,,"Laptop Sr. No. :,Place of Meeting: 3ED FLR",Vendor,NA
5.54E+11,Mumbai,,ISD1,Boigie Dameisele,2648272584,N-289/P,Voomm,Demott Pautot,,17 Sep 2022 08:12PM,,,,,SEBI/19787019/06,,"Laptop Sr. No. :,Place of Meeting: 9GE FLR",Vendor,NA
2.77E+11,Mumbai,Corporate,ISD1,Hughie Colling,9056509316,I-727/P,Flipbug,Bucky MacQueen,BY CALL,27 Oct 2022 11:45AM,,,,,SEBI/50539862/36,,"Laptop Sr. No. :,Place of Meeting: 4BL FLR",Visitor,NA
9.12E+11,Mumbai,Corporate,FMD,Ramonda Mashal,2345119455,Q-649/P,Yodo,Luci Grimsley,BY CALL,16 Sep 2022 09:11PM,09/08/22 13:00,,,,SEBI/33613904/57,,"Laptop Sr. No. :,Place of Meeting: 9ID FLR",Vendor,NA
2.99E+11,Mumbai,Corporate,IDT,Ginnifer Michieli,4995828395,R-067/P,Meezzy,Harriot Ducarne,BY MAIL,02 Sep 2022 07:21PM,,,,,SEBI/40189062/40,,"Laptop Sr. No. :,Place of Meeting: 2IP FLR",Vendor,NA
2.74E+11,Mumbai,Corporate,LIB,Nelson McHenry,7209976400,T-169/P,Mydo,Marjory Eardley,BY CALL,17 Oct 2022 06:31PM,,,,,SEBI/12943998/21,,"Laptop Sr. No. :,Place of Meeting: 1JO FLR",Visitor,NA
6.30E+11,Mumbai,Corporate,PNS,Vevay Langley,3539890575,Z-678/P,Livetube,Lulita Vaune,BY CALL,06 Sep 2022 05:20PM,20/09/22 05:26,,,,SEBI/28276880/94,,"Laptop Sr. No. :,Place of Meeting: 8NQ FLR",,NA
6.77E+11,Mumbai,,MIRSD,Arline Drable,4791814317,V-934/P,Eire,Christalle Sheer,,29 Oct 2022 07:17AM,,,,,SEBI/60651050/78,,"Laptop Sr. No. :,Place of Meeting: 0LY FLR",,NA
7.95E+11,Mumbai,,IVD,Alia Tupie,6964346655,D-809/P,Livepath,Tyrone Cuniffe,,18 Sep 2022 01:27PM,16/06/22 22:02,,,,SEBI/69443800/60,,"Laptop Sr. No. :,Place of Meeting: 4FN FLR",Vendor,NA
7.12E+11,Mumbai,Corporate,LIB,Demetra Dudny,4791482699,V-475/P,Nlounge,Justinian Penfold,BY MAIL,04 Sep 2022 06:34PM,,,,,SEBI/39967616/34,,"Laptop Sr. No. :,Place of Meeting: 6MN FLR",Visitor,NA
5.15E+11,Mumbai,Corporate,OCH,Tova Holme,3707785963,P-134/P,Tagpad,Felicia Starbuck,BY MAIL,19 Oct 2022 01:29AM,,,Manually,,SEBI/61490220/10,,"Laptop Sr. No. :,Place of Meeting: 8HS FLR",,NA
2.71E+11,Mumbai,Corporate,GSD,Mendel Grigorian,9406235134,K-981/P,DabZ,Vaclav Aldcorn,BY CALL,01 Nov 2022 04:46AM,11/11/21 02:25,,,,SEBI/09066639/66,,"Laptop Sr. No. :,Place of Meeting: 3GK FLR",Vendor,NA
3.58E+11,Mumbai,Corporate,MIRSD,Lesly Romain,5036999351,E-355/P,Viva,Hazel Reasce,AS PER NID,02 Oct 2022 02:31AM,17/07/22 20:03,,,,SEBI/20352494/38,,"Laptop Sr. No. :,Place of Meeting: 0BV FLR",,NA
6.83E+11,Mumbai,Corporate,MIRSD,Erin Blancowe,6203661235,V-351/P,Tagcat,Constancia Fosdike,AS PER NID,09 Sep 2022 12:23PM,18/11/22 21:36,,,,SEBI/72920693/47,,"Laptop Sr. No. :,Place of Meeting: 4AF FLR",,NA
7.34E+11,Mumbai,Corporate,IVD,Starlin Lymer,9759620066,R-533/P,Voolith,Edna Thying,BY CALL,06 Oct 2022 01:30AM,02/03/22 21:16,,,,SEBI/84303248/84,,"Laptop Sr. No. :,Place of Meeting: 7WW FLR",Vendor,NA
3.14E+11,Mumbai,Corporate,ISD1,Lynna Demkowicz,4052389272,X-399/P,Skibox,Elmore Corking,AS PER NID,02 Oct 2022 01:38AM,,,,,SEBI/51821969/66,,"Laptop Sr. No. :,Place of Meeting: 3FC FLR",Visitor,NA
3.37E+11,Mumbai,Corporate,IDT,Miltie Enterlein,8041706270,F-830/P,Tazz,Damara Silverwood,BY CALL,09 Sep 2022 09:18AM,26/01/22 12:13,,,,SEBI/04256531/36,,"Laptop Sr. No. :,Place of Meeting: 2FM FLR",,NA
7.51E+11,Mumbai,,OCH,Blinny Snary,7175231851,J-991/P,Ooba,Korry Matura,,13 Oct 2022 09:39PM,,,,,SEBI/51316042/44,,"Laptop Sr. No. :,Place of Meeting: 5EW FLR",Visitor,NA
6.74E+11,Mumbai,Corporate,CFD,Thorsten Vescovo,7657081977,K-765/P,Mynte,Margy Ivashchenko,AS PER NID,21 Oct 2022 04:34AM,15/06/22 09:02,,,,SEBI/15124091/81,,"Laptop Sr. No. :,Place of Meeting: 3LL FLR",,NA
2.84E+11,Mumbai,Corporate,CFD,Daron Petrishchev,9772175916,K-133/P,Lazzy,Stormi Sennett,AS PER NID,23 Sep 2022 08:49PM,,,Manually,,SEBI/91993812/76,,"Laptop Sr. No. :,Place of Meeting: 0AJ FLR",,NA
9.03E+11,Mumbai,Corporate,PNS,Rhett Gillon,9796722360,X-580/P,Wordify,Odey Blanc,BY CALL,19 Sep 2022 10:54PM,,,Manually,,SEBI/86162948/74,,"Laptop Sr. No. :,Place of Meeting: 0XK FLR",,NA
7.80E+11,Mumbai,Corporate,IDT,Yetty Aldham,2736768567,F-907/P,Skaboo,Sander Scammell,BY MAIL,22 Sep 2022 01:31PM,,,,,SEBI/76836763/35,,"Laptop Sr. No. :,Place of Meeting: 1BE FLR",Visitor,NA
9.62E+11,Mumbai,Corporate,IVD,Oona Andrich,2807900002,Q-582/P,Gigaclub,Jacobo Gillbanks,AS PER NID,29 Sep 2022 06:19AM,27/09/22 09:00,,,,SEBI/88598471/15,,"Laptop Sr. No. :,Place of Meeting: 7RF FLR",Vendor,NA
8.82E+11,Mumbai,Corporate,IDT,Kittie Metschke,7816350885,Y-602/P,Feedspan,Noelyn Rubinow,BY MAIL,19 Oct 2022 08:25AM,,,,,SEBI/65977929/42,,"Laptop Sr. No. :,Place of Meeting: 0AF FLR",,NA
